Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Contact,Date1,Date2,Date3,Date4,Date9,Date10,Date11,Date12,Date17,Date19,Date20,Date21
209,cA-2017-135860,01-12-2017,07-12-2017,standarD CLASS,JH-15985,Joseph Holt,CoNsuMER,unITED sTAteS,SAginaw,Michigan,48601,cENtrAL,OFF-BI-10003274,OffICE SUpplIES,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
210,cA-2017-135860,01-12-2017,07-12-2017,standarD CLASS,JH-15985,Joseph Holt,CoNsuMER,unITED sTAteS,SAginaw,Michigan,48601,cENtrAL,OFF-FA-10000134,OffICE SUpplIES,Fasteners,"ADvantus PusH Pins, Aluminum Head",52.29,9,0,16.2099,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
211,cA-2017-135860,01-12-2017,07-12-2017,standarD CLASS,JH-15985,Joseph Holt,CoNsuMER,unITED sTAteS,SAginaw,Michigan,48601,cENtrAL,OFF-ST-10001522,OffICE SUpplIES,StorAge,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
212,cA-2015-101007,09-02-2015,13-02-2015,sEconD cLaSS,MS-17980,Michael Stewart,coRpoRAte,unITED sTAteS,Dallas,Texas,75220,cENtrAL,TEC-AC-10001266,Technology,ACcessories,Memorex Micro Travel dRive 8 GB,20.8,2,0.2,6.5,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
213,cA-2015-146262,02-01-2015,09-01-2015,standarD CLASS,vw-21775,Victoria Wilson,coRpoRAte,unITED sTAteS,Medina,Ohio,44256,East,OFF-LA-10004544,OffICE SUpplIES,Labels,Avery 505,23.68,2,0.2,8.88,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
214,cA-2015-146262,02-01-2015,09-01-2015,standarD CLASS,vw-21775,Victoria Wilson,coRpoRAte,unITED sTAteS,Medina,Ohio,44256,East,FUR-BO-10004695,FUrNItuRE,BookcAses,O'Sullivan 2-Door Barrister BookcAse in Odessa Pine,452.45,5,0.5,-244.323,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
215,cA-2015-146262,02-01-2015,09-01-2015,standarD CLASS,vw-21775,Victoria Wilson,coRpoRAte,unITED sTAteS,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,Speck Products cAndysHell Flip cAse,62.982,3,0.4,-14.6958,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
216,cA-2015-146262,02-01-2015,09-01-2015,standarD CLASS,vw-21775,Victoria Wilson,coRpoRAte,unITED sTAteS,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,CiSco 9971 IP Video Phone CharCoal,1188,9,0.7,-950.4,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
217,cA-2015-146262,02-01-2015,09-01-2015,standarD CLASS,vw-21775,Victoria Wilson,coRpoRAte,unITED sTAteS,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,ACcessories,Sony Micro Vault Click 16 GB usB 2.0 FlasH dRive,89.584,2,0.2,4.4792,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
218,cA-2016-130162,28-10-2016,01-11-2016,standarD CLASS,JH-15910,Jonathan Howell,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90032,west,OFF-ST-10001328,OffICE SUpplIES,StorAge,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
219,cA-2016-130162,28-10-2016,01-11-2016,standarD CLASS,JH-15910,Jonathan Howell,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90032,west,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
220,cA-2015-169397,24-12-2015,27-12-2015,FIRST cLaSs,JB-15925,Joni Blumstein,CoNsuMER,unITED sTAteS,Dublin,Ohio,43017,East,OFF-FA-10000585,OffICE SUpplIES,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
221,cA-2015-169397,24-12-2015,27-12-2015,FIRST cLaSs,JB-15925,Joni Blumstein,CoNsuMER,unITED sTAteS,Dublin,Ohio,43017,East,OFF-PA-10004000,OffICE SUpplIES,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
222,cA-2015-169397,24-12-2015,27-12-2015,FIRST cLaSs,JB-15925,Joni Blumstein,CoNsuMER,unITED sTAteS,Dublin,Ohio,43017,East,OFF-BI-10002852,OffICE SUpplIES,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
223,cA-2015-169397,24-12-2015,27-12-2015,FIRST cLaSs,JB-15925,Joni Blumstein,CoNsuMER,unITED sTAteS,Dublin,Ohio,43017,East,FUR-FU-10000087,FUrNItuRE,FurnisHings,"Executive impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
224,cA-2015-169397,24-12-2015,27-12-2015,FIRST cLaSs,JB-15925,Joni Blumstein,CoNsuMER,unITED sTAteS,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free sHredder,479.988,4,0.7,-383.9904,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
225,cA-2015-169397,24-12-2015,27-12-2015,FIRST cLaSs,JB-15925,Joni Blumstein,CoNsuMER,unITED sTAteS,Dublin,Ohio,43017,East,OFF-AR-10001958,OffICE SUpplIES,Art,Stanley Bostitch Contemporary Electric Pencil sHarpeners,27.168,2,0.2,2.7168,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
226,cA-2015-163055,09-08-2015,16-08-2015,standarD CLASS,DS-13180,David Smith,coRpoRAte,unITED sTAteS,Detroit,Michigan,48227,cENtrAL,OFF-AR-10001026,OffICE SUpplIES,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
227,cA-2015-163055,09-08-2015,16-08-2015,standarD CLASS,DS-13180,David Smith,coRpoRAte,unITED sTAteS,Detroit,Michigan,48227,cENtrAL,FUR-TA-10003748,FUrNItuRE,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
228,cA-2015-163055,09-08-2015,16-08-2015,standarD CLASS,DS-13180,David Smith,coRpoRAte,unITED sTAteS,Detroit,Michigan,48227,cENtrAL,OFF-ST-10002485,OffICE SUpplIES,StorAge,Rogers Deluxe File Chest,21.98,1,0,0.2198,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
229,us-2015-145436,28-02-2015,04-03-2015,standarD CLASS,VD-21670,Valerie Dominguez,CoNsuMER,unITED sTAteS,Columbia,Tennessee,38401,SOUTH,FUR-CH-10004860,FUrNItuRE,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
230,us-2015-145436,28-02-2015,04-03-2015,standarD CLASS,VD-21670,Valerie Dominguez,CoNsuMER,unITED sTAteS,Columbia,Tennessee,38401,SOUTH,FUR-CH-10004477,FUrNItuRE,Chairs,"Global PusH Button ManAger's Chair, Indigo",389.696,8,0.2,43.8408,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
231,us-2014-156216,13-09-2014,17-09-2014,standarD CLASS,EA-14035,Erin AsHbrook,coRpoRAte,unITED sTAteS,Charlotte,North cArolina,28205,SOUTH,OFF-BI-10001679,OffICE SUpplIES,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
232,us-2017-100930,07-04-2017,12-04-2017,standarD CLASS,CS-12400,Christopher Schild,home OFFICE,unITED sTAteS,Tampa,Florida,33614,SOUTH,FUR-TA-10001705,FUrNItuRE,Tables,BusH ADvantAge Collection Round Conference Table,233.86,2,0.45,-102.048,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
233,us-2017-100930,07-04-2017,12-04-2017,standarD CLASS,CS-12400,Christopher Schild,home OFFICE,unITED sTAteS,Tampa,Florida,33614,SOUTH,FUR-TA-10003473,FUrNItuRE,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
234,us-2017-100930,07-04-2017,12-04-2017,standarD CLASS,CS-12400,Christopher Schild,home OFFICE,unITED sTAteS,Tampa,Florida,33614,SOUTH,OFF-BI-10001679,OffICE SUpplIES,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
235,us-2017-100930,07-04-2017,12-04-2017,standarD CLASS,CS-12400,Christopher Schild,home OFFICE,unITED sTAteS,Tampa,Florida,33614,SOUTH,FUR-FU-10004017,FUrNItuRE,FurnisHings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile cArpet, Computer, 39"" x 49""",258.072,3,0.2,0,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
236,us-2017-100930,07-04-2017,12-04-2017,standarD CLASS,CS-12400,Christopher Schild,home OFFICE,unITED sTAteS,Tampa,Florida,33614,SOUTH,TEC-AC-10003832,Technology,ACcessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
237,cA-2017-160514,12-11-2017,16-11-2017,standarD CLASS,DB-13120,David Bremer,coRpoRAte,unITED sTAteS,Santa Clara,cAlifornia,95051,west,OFF-PA-10002479,OffICE SUpplIES,Paper,Xerox 4200 Series Multiuse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
238,cA-2016-157749,04-06-2016,09-06-2016,sEconD cLaSS,KL-16645,Ken Lonsdale,CoNsuMER,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,OFF-PA-10003349,OffICE SUpplIES,Paper,Xerox 1957,25.92,5,0.2,9.396,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
239,cA-2016-157749,04-06-2016,09-06-2016,sEconD cLaSS,KL-16645,Ken Lonsdale,CoNsuMER,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,FUR-FU-10000576,FUrNItuRE,FurnisHings,Luxo Professional FluoreScent MAgnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
240,cA-2016-157749,04-06-2016,09-06-2016,sEconD cLaSS,KL-16645,Ken Lonsdale,CoNsuMER,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,FUR-FU-10004351,FUrNItuRE,FurnisHings,Staple-based wall hangings,11.688,3,0.6,-4.6752,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
241,cA-2016-157749,04-06-2016,09-06-2016,sEconD cLaSS,KL-16645,Ken Lonsdale,CoNsuMER,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,TEC-PH-10000011,Technology,Phones,PureGear Roll-on Screen Protector,31.984,2,0.2,11.1944,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
242,cA-2016-157749,04-06-2016,09-06-2016,sEconD cLaSS,KL-16645,Ken Lonsdale,CoNsuMER,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,FUR-TA-10002607,FUrNItuRE,Tables,KI Conference Tables,177.225,5,0.5,-120.513,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
243,cA-2016-157749,04-06-2016,09-06-2016,sEconD cLaSS,KL-16645,Ken Lonsdale,CoNsuMER,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,FUR-FU-10002505,FUrNItuRE,FurnisHings,Eldon 100 Class Desk ACcessories,4.044,3,0.6,-2.8308,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
244,cA-2016-157749,04-06-2016,09-06-2016,sEconD cLaSS,KL-16645,Ken Lonsdale,CoNsuMER,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,OFF-AR-10004685,OffICE SUpplIES,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
245,cA-2014-131926,01-06-2014,06-06-2014,sEconD cLaSS,dw-13480,Dianna Wilson,home OFFICE,unITED sTAteS,LAKeviLLE,Minnesota,55044,cENtrAL,FUR-CH-10004063,FUrNItuRE,Chairs,Global Deluxe High-Back ManAger's Chair,2001.86,7,0,580.5394,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
246,cA-2014-131926,01-06-2014,06-06-2014,sEconD cLaSS,dw-13480,Dianna Wilson,home OFFICE,unITED sTAteS,LAKeviLLE,Minnesota,55044,cENtrAL,OFF-ST-10002276,OffICE SUpplIES,StorAge,Safco Steel Mobile File cArt,166.72,2,0,41.68,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
247,cA-2014-131926,01-06-2014,06-06-2014,sEconD cLaSS,dw-13480,Dianna Wilson,home OFFICE,unITED sTAteS,LAKeviLLE,Minnesota,55044,cENtrAL,OFF-PA-10004082,OffICE SUpplIES,Paper,"Adams Telephone MessAge Book w/Frequently-cAlled Numbers Space, 400 MessAges per Book",47.88,6,0,23.94,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
248,cA-2014-131926,01-06-2014,06-06-2014,sEconD cLaSS,dw-13480,Dianna Wilson,home OFFICE,unITED sTAteS,LAKeviLLE,Minnesota,55044,cENtrAL,OFF-AP-10002945,OffICE SUpplIES,Appliances,Honeywell EnviracAire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
249,cA-2014-131926,01-06-2014,06-06-2014,sEconD cLaSS,dw-13480,Dianna Wilson,home OFFICE,unITED sTAteS,LAKeviLLE,Minnesota,55044,cENtrAL,OFF-PA-10000061,OffICE SUpplIES,Paper,Xerox 205,25.92,4,0,12.4416,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
250,cA-2016-154739,10-12-2016,15-12-2016,sEconD cLaSS,LH-17155,Logan HausHalter,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94109,west,FUR-CH-10002965,FUrNItuRE,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
251,cA-2016-145625,11-09-2016,17-09-2016,standarD CLASS,KC-16540,Kelly Collister,CoNsuMER,unITED sTAteS,San Diego,cAlifornia,92037,west,OFF-PA-10004569,OffICE SUpplIES,Paper,"WireBound MessAge Books, Two 4 1/4"" x 5"" Forms per PAge",7.61,1,0,3.5767,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
252,cA-2016-145625,11-09-2016,17-09-2016,standarD CLASS,KC-16540,Kelly Collister,CoNsuMER,unITED sTAteS,San Diego,cAlifornia,92037,west,TEC-AC-10003832,Technology,ACcessories,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
253,cA-2016-146941,10-12-2016,13-12-2016,FIRST cLaSs,DL-13315,Delfina Latchford,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10024,East,OFF-ST-10001228,OffICE SUpplIES,StorAge,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
254,cA-2016-146941,10-12-2016,13-12-2016,FIRST cLaSs,DL-13315,Delfina Latchford,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10024,East,OFF-EN-10003296,OffICE SUpplIES,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
255,us-2015-159982,28-11-2015,04-12-2015,standarD CLASS,dR-12880,Dan Reichenbach,coRpoRAte,unITED sTAteS,ChicAgo,Illinois,60623,cENtrAL,FUR-FU-10002505,FUrNItuRE,FurnisHings,Eldon 100 Class Desk ACcessories,12.132,9,0.6,-8.4924,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
256,us-2015-159982,28-11-2015,04-12-2015,standarD CLASS,dR-12880,Dan Reichenbach,coRpoRAte,unITED sTAteS,ChicAgo,Illinois,60623,cENtrAL,OFF-ST-10004804,OffICE SUpplIES,StorAge,"Belkin 19"" Vented Equipment sHelf, Black",82.368,2,0.2,-19.5624,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
257,us-2015-159982,28-11-2015,04-12-2015,standarD CLASS,dR-12880,Dan Reichenbach,coRpoRAte,unITED sTAteS,ChicAgo,Illinois,60623,cENtrAL,OFF-ST-10001590,OffICE SUpplIES,StorAge,"Tenex Personal ProjEct File with Scoop Front Design, Black",53.92,5,0.2,4.044,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
258,us-2015-159982,28-11-2015,04-12-2015,standarD CLASS,dR-12880,Dan Reichenbach,coRpoRAte,unITED sTAteS,ChicAgo,Illinois,60623,cENtrAL,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
259,cA-2017-163139,01-12-2017,03-12-2017,sEconD cLaSS,Cc-12670,Craig cArreira,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10009,East,TEC-AC-10000290,Technology,ACcessories,Sabrent 4-Port usB 2.0 Hub,20.37,3,0,6.9258,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
260,cA-2017-163139,01-12-2017,03-12-2017,sEconD cLaSS,Cc-12670,Craig cArreira,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10009,East,OFF-ST-10002790,OffICE SUpplIES,StorAge,Safco Industrial sHelving,221.55,3,0,6.6465,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
261,cA-2017-163139,01-12-2017,03-12-2017,sEconD cLaSS,Cc-12670,Craig cArreira,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10009,East,OFF-BI-10003460,OffICE SUpplIES,Binders,ACco 3-Hole Punch,17.52,5,0.2,6.132,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
262,us-2017-155299,08-06-2017,12-06-2017,standarD CLASS,Dl-13600,Dorris lieBe,coRpoRAte,unITED sTAteS,Pasadena,Texas,77506,cENtrAL,OFF-AP-10002203,OffICE SUpplIES,Appliances,Eureka Disposable BAgs for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
263,us-2014-106992,19-09-2014,21-09-2014,sEconD cLaSS,SB-20290,Sean Braxton,coRpoRAte,unITED sTAteS,houston,Texas,77036,cENtrAL,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
264,us-2014-106992,19-09-2014,21-09-2014,sEconD cLaSS,SB-20290,Sean Braxton,coRpoRAte,unITED sTAteS,houston,Texas,77036,cENtrAL,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
265,cA-2016-125318,06-06-2016,13-06-2016,standarD CLASS,rC-19825,Roy Collins,CoNsuMER,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,TEC-PH-10001433,Technology,Phones,CiSco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
